PlayerSeasonID,Season,PlayerID,Name,WorldGolfRank,WorldGolfRankLastWeek,Events,AveragePoints,TotalPoints,PointsLost,PointsGained
11392,2025,40001602,Ashun Wu,158.0,158.0,22,0.1,11.4,-5.7,11.2
11169,2025,40003750,Jeong-Weon Ko,158.0,157.0,34,0.1,14.1,-7.8,11.3
11195,2025,40001974,Jason Scrivener,159.0,158.0,29,0.1,13.9,-8.6,13.0
11455,2025,40005635,Ben Schmidt,159.0,157.0,28,0.1,13.9,-3.4,13.1
11405,2025,40003674,Daniel Young,160.0,159.0,29,0.1,13.8,-3.6,12.7
11591,2025,40005072,Oihan Guillamoundeguy,161.0,161.0,27,0.1,13.4,-2.6,12.8
11075,2025,40002378,Justin Suh,161.0,160.0,28,0.1,13.7,-15.3,13.2
11264,2025,40004940,Filippo Celli,162.0,162.0,28,0.1,13.6,-5.1,11.8
11944,2025,40006259,Rocco paolo Repetto taylor,163.0,163.0,13,0.1,10.5,-1.2,11.7
11079,2025,40001632,Brandon Stone,163.0,161.0,31,0.1,13.6,-10.6,4.6
11364,2025,40004341,Riki Kawamoto,164.0,169.0,27,0.1,13.0,-4.2,11.2
10937,2025,40001109,Cheng Tsung Pan,164.0,159.0,16,0.1,10.4,-16.9,1.6
11081,2025,40000802,Martin Laird,165.0,166.0,22,0.1,10.9,-11.5,4.0
11136,2025,40005249,Tom Vaillant,165.0,165.0,28,0.1,13.4,-7.7,5.1
11741,2025,40005787,Wang Wei Hsuan,166.0,167.0,17,0.1,10.3,-1.5,5.2
11132,2025,40003812,Casey Jarvis,166.0,201.0,38,0.1,13.4,-9.3,10.2
11327,2025,40003663,Will Gordon,167.0,163.0,22,0.1,10.8,-6.9,11.7
11059,2025,40003665,Alistair Docherty,167.0,164.0,26,0.1,12.6,-10.6,4.2
11115,2025,40000155,Joseph Bramlett,168.0,164.0,26,0.1,12.3,-9.6,10.3
11072,2025,40002775,Minkyu Kim,168.0,167.0,32,0.1,13.3,-10.9,4.4
11476,2025,40000778,Russell Knox,169.0,172.0,23,0.1,10.9,-5.4,12.0
11393,2025,40005878,Will Chandler,169.0,184.0,19,0.1,10.1,-4.7,10.3
11103,2025,40002421,Young-Han Song,170.0,169.0,28,0.1,13.1,-11.3,10.7
11250,2025,40005255,Austin Hitt,171.0,168.0,28,0.1,13.1,-5.1,11.7
10909,2025,40001333,Cameron Smith,171.0,165.0,5,0.1,10.0,-19.8,0.0
11428,2025,40003330,Ian Holt,172.0,168.0,19,0.1,10.0,-4.0,5.3
11177,2025,40006108,Jonathan Broomhead,172.0,166.0,24,0.1,11.3,-5.0,4.4
11063,2025,40002924,Sean Crocker,173.0,173.0,27,0.1,12.7,-12.1,4.6
11354,2025,40005430,Patrick Welch,173.0,170.0,25,0.1,11.5,-4.2,10.7
11200,2025,40004702,Naoyuki Kataoka,174.0,190.0,27,0.1,12.5,-6.4,5.0
11361,2025,40005098,Logan McAllister,174.0,171.0,26,0.1,11.9,-6.5,12.2
11549,2025,40005108,Davis Lamb,175.0,173.0,21,0.1,5.3,-3.4,10.1
11196,2025,40002762,Mikumu Horikawa,175.0,177.0,27,0.1,12.6,-6.9,5.2
11003,2025,40003920,Yannik Paul,176.0,171.0,30,0.1,12.9,-16.0,4.1
11125,2025,40004028,Peter Kuest,176.0,177.0,25,0.1,11.6,-8.1,5.3
11427,2025,40001565,Danny Willett,177.0,174.0,18,0.1,5.2,-4.8,10.5
11625,2025,40005624,Hugo Townsend,177.0,175.0,25,0.1,11.3,-2.0,10.7
11726,2025,40004825,Kim Bael Jun,178.0,180.0,21,0.1,5.2,-2.3,5.3
11236,2025,40004007,Stuart Macdonald,179.0,174.0,23,0.1,10.5,-5.9,5.2
10997,2025,40000129,Zac Blair,179.0,175.0,26,0.1,11.9,-15.7,3.6
11074,2025,40004311,John Pak,180.0,198.0,24,0.1,10.9,-8.6,3.9
11078,2025,40002633,Marcus Kinhult,180.0,176.0,26,0.1,11.6,-8.7,2.9
11901,2025,40006130,Davis Bryant,181.0,179.0,14,0.1,5.1,-1.0,10.4
11244,2025,40000417,Darren Fichardt,181.0,179.0,25,0.1,11.1,-7.0,5.2
10951,2025,40000869,Luke List,182.0,176.0,29,0.1,12.4,-25.0,4.4
11042,2025,40001560,Bernd Wiesberger,182.0,177.0,26,0.1,11.7,-8.9,3.9
11148,2025,40000053,Kiradech Aphibarnrat,183.0,181.0,30,0.1,12.4,-9.2,10.1
11624,2025,40004857,David Perkins,183.0,181.0,14,0.1,5.1,-2.3,4.9
11114,2025,40001203,Richie Ramsay,184.0,183.0,27,0.1,11.9,-10.4,5.2
10987,2025,40000836,Kyoung-Hoon Lee,184.0,172.0,22,0.1,5.2,-17.7,1.9
11367,2025,40002487,Kevin Dougherty,185.0,182.0,27,0.1,12.0,-5.7,11.9
11002,2025,40002367,Adrián Otaegui,185.0,182.0,33,0.1,12.3,-15.5,3.5
10996,2025,40000211,Rafael Campos,186.0,180.0,30,0.1,12.2,-13.7,2.0
11098,2025,40002770,Travis Smyth,187.0,184.0,20,0.1,5.0,-8.1,3.6
11360,2025,40003125,Yuwa Kosaihira,187.0,185.0,25,0.1,10.9,-3.6,4.8
11294,2025,40003773,Dylan Naidoo,188.0,185.0,31,0.1,12.0,-7.0,11.6
11289,2025,40003702,Kyle Westmoreland,188.0,190.0,27,0.1,11.6,-8.5,12.5
10945,2025,40001861,Dean Burmester,189.0,183.0,10,0.1,4.9,-15.6,0.7
11467,2025,40005634,Seungbin Choi,189.0,191.0,21,0.1,4.9,-3.0,4.5
11252,2025,40002433,Jack Senior,190.0,188.0,27,0.1,11.4,-5.5,4.7
11143,2025,40000697,Scott Jamieson,190.0,188.0,28,0.1,11.8,-9.4,5.3
11233,2025,40003126,Ivan Cantero Gutierrez,191.0,187.0,31,0.1,11.8,-8.4,11.4
11256,2025,40002430,Stefano Mazzoli,191.0,192.0,30,0.1,11.8,-4.8,4.9
11032,2025,40000266,Nicolas Colsaerts,192.0,189.0,23,0.1,5.3,-8.6,1.9
10993,2025,40004675,Taylor Dickson,192.0,196.0,25,0.1,10.6,-15.2,2.2
11285,2025,40005499,Taichi Kho,193.0,195.0,22,0.1,4.9,-5.1,4.5
10966,2025,40005759,Yubin Jang,193.0,186.0,15,0.1,4.8,-12.7,0.2
11093,2025,40000689,Hiroshi Iwata,194.0,193.0,28,0.1,11.7,-8.8,3.3
11034,2025,40004896,Robin Williams,195.0,189.0,35,0.1,11.7,-12.8,3.3
10962,2025,40000915,Peter Malnati,195.0,187.0,28,0.1,11.6,-21.1,2.5
11060,2025,40005250,Hamish Brown,196.0,191.0,25,0.1,10.5,-8.2,2.6
11083,2025,40003202,Ryosuke Kinoshita,196.0,199.0,28,0.1,11.6,-9.8,3.2
11497,2025,40001030,Trey Mullinax,197.0,193.0,17,0.1,4.7,-4.2,5.1
11123,2025,40001621,Fabrizio Zanotti,197.0,192.0,25,0.1,10.2,-8.7,3.9
11238,2025,40004822,Davis Shore,198.0,195.0,27,0.1,11.0,-6.5,10.8
11076,2025,40003629,Dylan Wu,199.0,200.0,26,0.1,10.8,-13.4,4.5
11180,2025,40002537,Jens Dantorp,199.0,197.0,30,0.1,11.4,-9.1,10.1
11689,2025,40003481,Bryson Nimmer,200.0,197.0,21,0.1,4.7,-2.8,4.9
11149,2025,40000911,MJ Maguire,200.0,199.0,19,0.1,4.7,-4.8,2.5
11161,2025,40005358,Takashi Ogiso,200.0,220.0,27,0.1,11.1,-6.9,4.0
11892,2025,40005042,Brett White,201.0,200.0,15,0.1,4.7,-1.8,4.9
11207,2025,40003191,Sang-Hyun Park,202.0,280.0,22,0.1,4.9,-7.0,4.0
11419,2025,40001846,Rick Lamb,203.0,198.0,25,0.1,10.0,-4.4,10.2
11265,2025,40003601,Mikiya Akutsu,203.0,201.0,28,0.1,11.3,-5.6,4.7
10968,2025,40002617,Ben Campbell,204.0,196.0,5,0.1,4.6,-12.8,0.2
11842,2025,40005947,Cole Sherwood,204.0,202.0,20,0.1,4.6,-2.6,10.1
11593,2025,40002577,Danthai Boonma,205.0,206.0,25,0.1,5.2,-2.7,4.8
11053,2025,40003367,David Micheluzzi,205.0,203.0,28,0.1,11.1,-10.7,3.2
11300,2025,40001023,James Morrison,206.0,205.0,31,0.1,11.0,-5.9,5.1
11109,2025,40000815,Pablo Larrazábal,206.0,207.0,23,0.1,5.0,-11.9,5.2
11213,2025,40003036,Doc Redman,207.0,209.0,22,0.1,4.7,-6.1,3.0
10982,2025,40003253,Tim Widing,207.0,203.0,22,0.1,4.7,-15.4,0.8
11336,2025,40005789,Jonathan Goth-Rasmussen,208.0,206.0,30,0.1,10.9,-5.1,4.9
11657,2025,40003437,Michael Hollick,208.0,207.0,19,0.1,4.5,-2.5,4.5
11182,2025,40005512,Kieran Vincent,208.0,214.0,17,0.1,4.5,-5.6,3.2
11534,2025,40006050,Suguru Shimoke,209.0,212.0,20,0.1,4.4,-1.8,3.7
11556,2025,40001426,Josh Teater,210.0,208.0,28,0.1,10.8,-6.9,13.7
11121,2025,40006049,Ryggs Johnston,211.0,204.0,22,0.1,4.6,-4.4,1.7
11914,2025,40005307,Dylan Menante,211.0,208.0,17,0.1,4.4,-1.5,4.6
10977,2025,40002721,Rikuya Hoshino,212.0,204.0,26,0.1,5.3,-20.0,2.4
11597,2025,40005717,Derek Hitchner,212.0,212.0,17,0.1,4.4,-2.0,3.9
11284,2025,40003733,Shad Tuten,213.0,209.0,19,0.1,4.4,-5.1,3.9
11379,2025,40000843,Niklas Lemke,213.0,210.0,22,0.1,4.6,-3.7,4.0
10934,2025,40001447,Brendon Todd,214.0,205.0,18,0.1,4.4,-24.0,0.0
11358,2025,40004307,Sandy Scott,214.0,211.0,23,0.1,4.8,-4.1,4.3
11268,2025,40001755,Andreas Halvorsen,215.0,211.0,22,0.1,4.6,-5.1,3.6
11384,2025,40003642,Felix Mory,215.0,213.0,28,0.1,10.6,-5.0,5.0
11257,2025,40001978,Jeunghun Wang,216.0,292.0,20,0.1,4.3,-4.8,3.1
11401,2025,40005007,Yusuke Sakamoto,216.0,214.0,23,0.1,4.6,-3.3,3.8
11491,2025,40004861,Ryo Katsumata,217.0,225.0,24,0.1,4.8,-2.9,4.2
11084,2025,40001053,Matthew NeSmith,217.0,213.0,28,0.1,10.4,-11.4,3.6
11439,2025,40005114,Cooper Dossey,218.0,215.0,27,0.1,5.3,-3.3,5.0
11882,2025,40006179,Callum Farr,219.0,216.0,21,0.1,4.2,-1.9,4.4
11089,2025,40000584,Nick Hardy,219.0,215.0,29,0.1,10.3,-11.4,3.7
11757,2025,40005524,Nick Gabrelcik,220.0,217.0,20,0.1,4.2,-2.6,4.6
11864,2025,40006116,Zach James,220.0,219.0,19,0.1,4.2,-1.3,4.6
11198,2025,40005640,Trey Winstead,221.0,217.0,25,0.1,4.9,-6.3,4.3
11390,2025,40003057,Sebastian Garcia Rodriguez,221.0,221.0,31,0.1,10.3,-4.2,4.9
11459,2025,40001673,Jorge Fernandez-Valdes,222.0,220.0,18,0.1,4.2,-4.0,4.3
11107,2025,40002203,Aaron Cockerill,222.0,219.0,30,0.1,10.2,-10.8,4.0
11315,2025,40001095,Wade Ormsby,223.0,221.0,13,0.1,4.2,-3.6,3.2
11429,2025,40000782,Satoshi Kodaira,223.0,223.0,25,0.1,4.9,-3.9,4.3
11029,2025,40001092,Louis Oosthuizen,224.0,218.0,3,0.1,4.2,-11.1,2.4
11051,2025,40001390,Kevin Streelman,224.0,224.0,19,0.1,4.2,-11.8,2.0
11551,2025,40003731,Ryuichi Oiwa,225.0,222.0,24,0.1,4.7,-2.7,3.9
11971,2025,40002686,Drew Nesbitt,225.0,224.0,12,0.1,4.1,-0.7,4.1
11230,2025,40003604,Matthew Anderson,226.0,222.0,23,0.1,4.4,-5.4,3.6
11540,2025,40005450,Taiga Nagano,227.0,229.0,24,0.1,4.6,-3.1,4.2
11852,2025,40005950,Adam Wallin,227.0,225.0,18,0.1,4.0,-1.2,4.3
11947,2025,40005625,Tobias Jonsson,228.0,228.0,19,0.1,4.0,-1.0,4.2
11215,2025,40004705,Frederik Schott,228.0,227.0,30,0.1,5.2,-6.4,3.6
11501,2025,40005687,Bryce Lewis,229.0,227.0,17,0.1,4.0,-2.4,3.4
11232,2025,40005484,Joe Weiler,229.0,228.0,27,0.1,5.1,-5.8,4.0
11160,2025,40001063,S.Y. Noh,230.0,226.0,30,0.1,5.2,-7.2,3.4
11235,2025,40000842,Marc Leishman,230.0,228.0,3,0.1,4.0,-4.0,2.5
11351,2025,40002575,Poom Saksansin,230.0,230.0,25,0.1,4.7,-5.6,4.5
11909,2025,40005719,Caleb Vanarragon,231.0,230.0,14,0.1,4.0,-0.7,4.2
11557,2025,40001283,Ollie Schniederjans,232.0,242.0,12,0.1,4.0,-4.5,4.7
11920,2025,40005621,Luis Carrera,232.0,240.0,15,0.1,4.0,-1.4,4.3
11258,2025,40005375,Taiki Yoshida,233.0,236.0,28,0.1,5.1,-5.7,4.1
11110,2025,40003471,Conor Purcell,233.0,230.0,27,0.1,5.0,-8.2,2.3
11267,2025,40003073,Galam Jeon,234.0,233.0,21,0.1,3.9,-4.2,2.9
11222,2025,40000125,Lucas Bjerregaard,235.0,231.0,26,0.1,4.7,-5.3,2.7
11102,2025,40003059,Alfredo Garcia-Heredia,235.0,232.0,29,0.1,5.0,-7.2,2.5
11227,2025,40003094,Taihei Sato,236.0,235.0,27,0.1,4.9,-6.4,3.6
11134,2025,40005446,Caleb Surratt,236.0,234.0,3,0.1,3.9,-4.4,1.2
11798,2025,40006071,Ryunosuke Furukawa,237.0,232.0,23,0.1,4.3,-1.4,4.0
11833,2025,40000218,Sebastian Cappelen,237.0,236.0,14,0.1,3.8,-1.2,4.5
11456,2025,40002442,Michael Johnson,238.0,235.0,27,0.1,4.9,-4.4,4.7
11119,2025,40000924,Ben Martin,238.0,233.0,20,0.1,3.8,-8.7,3.1
11834,2025,40001244,Marcelo Rozo,239.0,238.0,27,0.1,4.9,-2.1,5.2
11234,2025,40001828,Ricardo Gouveia,239.0,237.0,32,0.1,5.0,-7.5,4.2
11153,2025,40000987,Troy Merritt,240.0,237.0,29,0.1,4.9,-9.2,3.8
11304,2025,40003329,Sarit Suwannarut,240.0,243.0,20,0.1,3.8,-4.2,3.1
11828,2025,40005073,Julien Sale,241.0,239.0,25,0.1,4.4,-3.1,5.1
11995,2025,40006307,Carson Bacha,241.0,239.0,3,0.1,3.8,-0.2,3.9
11340,2025,40002499,William Cannon,242.0,238.0,19,0.1,3.8,-3.1,2.7
11929,2025,40006235,Clement Charmasson,243.0,241.0,21,0.1,3.8,-1.3,4.0
11377,2025,40001423,Ben Taylor,243.0,240.0,28,0.1,4.9,-5.3,4.4
11378,2025,40003227,Pieter Moolman,244.0,245.0,29,0.1,4.9,-3.9,3.7
11468,2025,40002484,Jinho Choi,244.0,252.0,22,0.1,3.9,-3.2,3.4
11335,2025,40002627,Jamie Rutherford,245.0,241.0,30,0.1,4.8,-6.9,4.9
11923,2025,40004080,Austin Bautista,245.0,246.0,28,0.1,4.8,-1.1,5.0
11445,2025,40004932,Gregorio De Leo,246.0,243.0,25,0.1,4.4,-3.8,3.7
11473,2025,40005600,Minhyuk Song,246.0,247.0,21,0.1,3.7,-2.4,3.0
11240,2025,40000603,Benjamin Hébert,247.0,245.0,26,0.1,4.5,-5.5,3.1
11271,2025,40000479,Sergio Garcia,247.0,244.0,3,0.1,3.7,-4.7,2.9
11186,2025,40001313,Webb Simpson,248.0,243.0,14,0.1,3.6,-7.1,3.3
11570,2025,40005116,Blaine Hale,248.0,247.0,26,0.1,4.4,-2.6,4.2
11277,2025,40002632,Tapio Pulkkanen,249.0,246.0,27,0.1,4.6,-6.5,3.9
11415,2025,40000645,David Horsey,249.0,248.0,26,0.1,4.4,-3.4,3.9
11137,2025,40002241,Carter Jenkins,250.0,249.0,23,0.1,3.8,-7.9,2.4
11819,2025,40003865,David Langley,251.0,250.0,22,0.1,3.7,-1.6,3.6
11308,2025,40000034,Tyson Alexander,251.0,249.0,29,0.1,4.6,-6.8,4.4
11574,2025,40005433,Quim Vidal,252.0,251.0,28,0.1,4.6,-3.5,4.6
11309,2025,40003708,Euan Walker,252.0,252.0,27,0.1,4.4,-4.8,3.5
11211,2025,40002351,Max Rottluff,253.0,265.0,21,0.1,3.5,-6.0,2.2
11590,2025,40002427,Clément Sordet,253.0,255.0,28,0.1,4.5,-3.3,4.3
11283,2025,40003347,Wilson Furr,254.0,254.0,27,0.1,4.4,-6.3,3.8
11217,2025,40001290,Charl Schwartzel,254.0,254.0,4,0.1,3.5,-4.8,2.2
11054,2025,40003065,Cristobal Del Solar,255.0,248.0,28,0.1,4.5,-11.9,1.9
11049,2025,40001666,Wesley Bryan,255.0,251.0,13,0.1,3.5,-8.2,0.8
11190,2025,40002512,Dylan Frittelli,256.0,253.0,31,0.1,4.5,-9.0,4.0
11127,2025,40001501,Camilo Villegas,256.0,253.0,28,0.1,4.5,-13.8,5.1
11466,2025,40004176,James Nicholas,257.0,256.0,26,0.1,4.2,-3.2,3.9
11498,2025,40002218,A.J. Ewart,257.0,257.0,13,0.1,3.4,-2.2,2.7
11050,2025,40003581,Lee Chieh-Po,258.0,256.0,14,0.1,3.4,-7.5,0.4
11483,2025,40003050,Philip Knowles,259.0,257.0,22,0.1,3.5,-2.8,3.1
11135,2025,40000363,Tyler Duncan,259.0,255.0,28,0.1,4.4,-11.3,3.9
11646,2025,40006044,Hunter Wolcott,260.0,259.0,14,0.1,3.4,-2.1,3.2
11295,2025,40001012,Francesco Molinari,260.0,279.0,21,0.1,3.4,-4.6,2.8
11254,2025,40002729,Lukas Nemecz,261.0,259.0,28,0.1,4.4,-6.2,3.2
11536,2025,40002541,Atiwit Janewattanano,261.0,277.0,26,0.1,4.0,-3.2,3.5
11426,2025,40001011,Edoardo Molinari,262.0,260.0,22,0.1,3.4,-5.0,3.2
11913,2025,40006007,John Marshall Butler,262.0,261.0,14,0.1,3.3,-1.5,3.6
11248,2025,40003422,Wilco Nienaber,263.0,261.0,32,0.1,4.3,-7.9,4.1
11082,2025,40002638,Braden Thornberry,263.0,258.0,27,0.1,4.2,-6.4,1.4
11100,2025,40001473,Kevin Tway,264.0,260.0,18,0.1,3.3,-9.5,1.0
11105,2025,40003346,Hayden Buckley,264.0,263.0,27,0.1,4.1,-9.6,2.4
11709,2025,40001055,Patrick Newcomb,265.0,262.0,20,0.1,3.3,-2.0,3.1
11572,2025,40000755,Bio Kim,265.0,294.0,24,0.1,3.7,-3.4,3.6
11981,2025,40005628,Brendan Valdes,266.0,262.0,4,0.1,3.3,-0.3,3.5
11353,2025,40004401,Ian Snyman,266.0,275.0,21,0.1,3.3,-4.1,2.4
11199,2025,40003649,Andrew Wilson,267.0,262.0,26,0.1,3.9,-5.8,2.6
11906,2025,40005913,Blades Brown,268.0,264.0,11,0.1,3.3,-1.2,3.6
11925,2025,40003150,Theo Humphrey,268.0,266.0,11,0.1,3.3,-0.4,3.4
11357,2025,40002436,Sang-Hee Lee,269.0,267.0,28,0.1,4.2,-4.6,3.3
11071,2025,40003225,Yechun Yuan,269.0,264.0,29,0.1,4.2,-13.6,3.0
11209,2025,40002657,Nathan Kimsey,270.0,266.0,13,0.1,3.2,-7.2,3.2
11130,2025,40002458,Gavin Green,270.0,265.0,33,0.1,4.2,-9.6,2.6
11980,2025,40006299,Dillon Stewart,271.0,268.0,3,0.1,3.2,-0.3,3.4
11329,2025,40005601,Yusaku Hosono,271.0,277.0,26,0.1,3.8,-4.5,2.8
12042,2025,40002543,Dominic Foos,272.0,276.0,14,0.1,3.2,-1.1,3.3
11406,2025,40005580,Matthew Riedel,272.0,268.0,19,0.1,3.2,-3.2,2.5
11554,2025,40004740,Samuel Anderson,273.0,269.0,22,0.1,3.3,-2.6,3.1
11164,2025,40000064,Matt Atkins,273.0,269.0,23,0.1,3.5,-5.4,1.9
11346,2025,40005721,Ryan Burnett,274.0,271.0,21,0.1,3.1,-3.5,2.3
12046,2025,40005705,David Ford,274.0,289.0,4,0.1,3.1,-0.1,3.2
11656,2025,40003699,Kevin Yuan,275.0,297.0,23,0.1,3.5,-3.2,3.6
11203,2025,40002505,Ryan McCormick,276.0,270.0,28,0.1,4.1,-7.5,2.9
11068,2025,40005697,Frederik Kjettrup,276.0,270.0,4,0.1,3.1,-6.9,0.2
11678,2025,40003834,Takanori Konishi,277.0,271.0,23,0.1,3.3,-2.4,3.3
11229,2025,40002756,Hong-Taek Kim,277.0,273.0,28,0.1,4.0,-5.5,2.4
11239,2025,40000853,Alexander Lévy,278.0,272.0,31,0.1,4.0,-6.5,2.9
11880,2025,40002858,Herman Loubser,278.0,273.0,26,0.1,3.7,-0.9,3.6
11039,2025,40003690,Takahiro Hataji,279.0,272.0,27,0.1,3.9,-10.8,0.5
11226,2025,40001135,Eddie Pepperell,279.0,274.0,25,0.1,3.5,-6.4,2.3
11450,2025,40004364,Tomohiro Ishizaka,280.0,286.0,23,0.1,3.3,-2.8,2.6
11633,2025,40005479,Kohei Okada,280.0,274.0,22,0.1,3.1,-1.8,2.7
11953,2025,40005444,Palmer Jackson,281.0,276.0,12,0.1,3.0,-0.5,3.3
11129,2025,40004395,Ryan Van Velzen,281.0,304.0,30,0.1,3.9,-8.8,1.9
11307,2025,40003118,Tomoharu Otsuki,282.0,279.0,26,0.1,3.6,-5.6,2.7
11430,2025,40005264,Harry Hillier,282.0,277.0,26,0.1,3.6,-3.3,3.2
11437,2025,40006041,Zheng Sampson Yunhe,283.0,278.0,17,0.1,3.0,-2.3,2.1
11409,2025,40001722,Soomin Lee,284.0,354.0,23,0.1,3.3,-2.8,2.3
11191,2025,40002540,Ryutaro Nagano,284.0,282.0,25,0.1,3.4,-6.2,2.3
11208,2025,40004834,Aguri Iwasaki,285.0,285.0,26,0.1,3.5,-6.2,1.8
11815,2025,40006040,Chris Francoeur,285.0,280.0,18,0.1,2.9,-1.7,2.9
11316,2025,40000514,Fabian Gomez,286.0,283.0,26,0.1,3.5,-5.6,2.9
12044,2025,40006354,Warwick Purchase,286.0,310.0,21,0.1,2.9,-0.4,2.9
11475,2025,40003729,Yongjun Bae,287.0,284.0,27,0.1,3.6,-3.9,3.2
11305,2025,40002108,Callum Tarren,287.0,281.0,28,0.1,3.8,-6.9,3.6
11181,2025,40000752,Maximilian Kieffer,288.0,281.0,28,0.1,3.7,-8.1,2.7
11928,2025,40004855,Tripp Kinney,288.0,284.0,14,0.1,2.9,-1.2,2.7
11650,2025,40005259,Satoshi Hara,289.0,281.0,25,0.1,3.3,-1.8,2.7
11858,2025,40004910,Tobias Eden,289.0,286.0,19,0.1,2.9,-1.5,3.2
11126,2025,40003616,Brandon Wu,290.0,287.0,30,0.1,3.7,-10.0,2.3
11433,2025,40003169,Nick Voke,290.0,288.0,16,0.1,2.8,-3.0,2.3
11112,2025,40000560,Chesson Hadley,291.0,285.0,23,0.1,3.0,-10.4,1.8
11151,2025,40005602,Joel Moscatel Nachshon,292.0,287.0,30,0.1,3.7,-7.6,1.8
11867,2025,40005208,Anton Albers,292.0,291.0,24,0.1,3.2,-1.5,3.0
11342,2025,40002783,Wang Wei Lun,293.0,293.0,24,0.1,3.1,-3.3,2.2
11170,2025,40005573,Wooyoung Cho,293.0,288.0,29,0.1,3.6,-5.6,1.7
11857,2025,40006095,Ryan Peake,294.0,290.0,20,0.1,2.8,-1.9,3.4
11696,2025,40001463,Austen Truslow,294.0,303.0,18,0.1,2.8,-1.4,2.3
11045,2025,40002607,Shubhankar Sharma,295.0,289.0,30,0.1,3.6,-12.6,1.1
11189,2025,40001157,Thomas Pieters,295.0,319.0,4,0.1,2.8,-4.6,1.1
11312,2025,40003443,Yurav Premlall,296.0,290.0,28,0.1,3.6,-4.2,2.1
11311,2025,40002544,Pavit Tangkamolpraser,296.0,302.0,29,0.1,3.6,-4.8,2.3
11531,2025,40003192,Jovan Rebula,297.0,293.0,29,0.1,3.6,-2.7,3.1
11874,2025,40005281,Dan Erickson,297.0,293.0,19,0.1,2.8,-1.7,3.3
11116,2025,40005099,Kevin Velo,298.0,292.0,26,0.1,3.4,-8.7,1.5
11066,2025,40002371,Zander Lombard,298.0,296.0,24,0.1,3.1,-13.3,2.2
11564,2025,40000785,Jason Kokrak,299.0,294.0,2,0.1,2.7,-2.6,2.5
11224,2025,40001821,Tom Whitney,300.0,294.0,26,0.1,3.3,-6.9,2.4
11836,2025,40004275,Calum Fyfe,300.0,298.0,22,0.1,2.9,-1.5,2.8
11140,2025,40000084,Matthew Baldwin,301.0,297.0,33,0.1,3.5,-7.9,1.4
11612,2025,40000192,Bronson Burgoon,301.0,298.0,15,0.1,2.7,-2.4,2.5
11368,2025,40002707,Eun Shin Park,302.0,301.0,22,0.1,2.8,-3.6,2.0
11201,2025,40004741,Jannik De Bruyn,302.0,299.0,27,0.1,3.4,-5.2,1.7
11274,2025,40003141,Jae-Woong Eom,303.0,300.0,23,0.1,2.9,-5.3,2.5
11382,2025,40002532,Hyun-Woo Ryu,303.0,303.0,23,0.1,3.0,-4.0,1.9
11228,2025,40003430,Deon Germishuys,304.0,305.0,35,0.1,3.5,-7.9,2.9
11306,2025,40003026,Veer Ahlawat,304.0,300.0,28,0.1,3.5,-5.5,2.5
11595,2025,40004371,Yuvraj Singh Sandhu,305.0,301.0,26,0.1,3.2,-2.5,3.0
11162,2025,40004964,Kaito Onishi,305.0,296.0,29,0.1,3.5,-7.5,1.7
11917,2025,40001305,Justin Shin,306.0,308.0,22,0.1,2.8,-1.8,2.7
11998,2025,40005837,Connor Howe,306.0,304.0,13,0.1,2.6,-1.0,2.5
11185,2025,40002553,Yuki Inamori,307.0,302.0,27,0.1,3.4,-7.7,2.1
11278,2025,40003248,Jordan Gumberg,308.0,306.0,34,0.1,3.4,-8.2,3.6
11332,2025,40001156,Scott Piercy,308.0,309.0,26,0.1,3.1,-5.2,2.4
11313,2025,40002585,Simon Forsstrom,309.0,309.0,25,0.1,3.1,-5.0,2.2
11334,2025,40003314,Maverick Antcliff,309.0,305.0,21,0.1,2.6,-3.8,1.8
11194,2025,40000029,Jaco Ahlers,310.0,340.0,27,0.1,3.3,-6.8,1.9
11396,2025,40000945,Daniel McCarthy,310.0,307.0,26,0.1,3.2,-4.1,2.5
11219,2025,40000031,Thomas Aiken,311.0,306.0,29,0.1,3.4,-6.0,2.1
11521,2025,40004881,Ryan Hall,311.0,308.0,20,0.1,2.6,-2.1,2.0
12016,2025,40005059,James Piot,312.0,325.0,13,0.1,2.6,-0.8,2.5
11118,2025,40001351,Matthew Southgate,312.0,310.0,28,0.1,3.3,-9.8,1.6
11394,2025,40001093,Rob Oppenheim,312.0,311.0,26,0.1,3.0,-4.2,2.8
11627,2025,40003152,Ryan Lumsden,313.0,312.0,21,0.1,2.5,-2.1,2.2
11675,2025,40004930,Jeppe Kristian Andersen,314.0,314.0,27,0.1,3.2,-3.0,3.2
11673,2025,40005703,Victor Hougaard Sidal Svendsen,314.0,312.0,26,0.1,3.0,-2.7,2.8
11900,2025,40006193,Taichiro Ideriha,316.0,313.0,22,0.1,2.6,-1.1,2.4
11287,2025,40001540,Richy Werenski,316.0,313.0,28,0.1,3.2,-5.7,2.2
11477,2025,40005826,Runchanapong Youprayong,317.0,315.0,25,0.1,2.9,-2.8,2.4
11512,2025,40000575,Cole Hammer,318.0,314.0,28,0.1,3.2,-3.5,2.9
11621,2025,40002719,Per Langfors,318.0,316.0,25,0.1,2.9,-2.8,2.7
11890,2025,40005229,Maxwell Moldovan,319.0,316.0,15,0.1,2.5,-1.3,2.9
11408,2025,40002192,Cody Blick,319.0,317.0,27,0.1,3.1,-4.3,2.4
